log_id,label,user_id,age,gender,residence,city,city_rank,series_dev,series_group,emui_dev,device_name,device_size,net_type,task_id,adv_id,creat_type_cd,adv_prim_id,inter_type_cd,slot_id,site_id,spread_app_id,hispace_app_tags,app_second_class,app_score,ad_click_list_v001,ad_click_list_v002,ad_click_list_v003,ad_close_list_v001,ad_close_list_v002,ad_close_list_v003,pt_d,u_newsCatInterestsST,u_refreshTimes,u_feedLifeCycle
15082,0,200204,7,3,16,120,4,16,5,19,124,2541,7,10699,22477,10,1509,4,16,1,162,47,14,10,21907^27543^23707^21560^16066,1619^1189^1802^1151^1005,257^152^181^309^312,24107,1218,173,2.02206E+11,100^220^156^136^116,9,17
15080,0,200204,7,3,16,120,4,16,5,19,124,2117,7,16066,11812,8,1005,4,36,1,309,20,13,10,21907^27543^23707^21560^16066,1619^1189^1802^1151^1005,257^152^181^309^312,24107,1218,173,2.02206E+11,100^220^156^136^116,9,17
15078,0,200204,7,3,16,120,4,16,5,19,124,1710,7,12161,19213,10,1005,4,14,1,309,20,13,10,21907^27543^23707^21560^16066,1619^1189^1802^1151^1005,257^152^181^309^312,24107,1218,173,2.02206E+11,100^220^156^136^116,9,17
20357,0,200204,7,3,16,120,4,16,5,19,124,2541,7,33486,15513,2,1151,3,38,1,213,18,23,0,35730^21907^27543^23707^21560,1460^1619^1189^1802^1151,309^257^152^181^312,24107,1218,173,2.02206E+11,173^25^199^26^65,9,17
20361,0,200204,7,3,16,120,4,16,5,19,124,2117,7,25858,17084,8,1482,4,35,1,257,49,17,10,35730^21907^27543^23707^21560,1460^1619^1189^1802^1151,309^257^152^181^312,24107,1218,173,2.02206E+11,173^25^199^26^65,9,17
20363,0,200204,7,3,16,120,4,16,5,19,124,2541,7,33486,15513,2,1151,3,38,1,213,18,23,0,35730^21907^27543^23707^21560,1460^1619^1189^1802^1151,309^257^152^181^312,24107,1218,173,2.02206E+11,173^25^199^26^65,9,17
20365,0,200204,7,3,16,120,4,16,5,19,124,2541,7,33486,15513,2,1151,3,38,1,213,18,23,0,35730^21907^27543^23707^21560,1460^1619^1189^1802^1151,309^257^152^181^312,24107,1218,173,2.02206E+11,173^25^199^26^65,9,17
20366,0,200204,7,3,16,120,4,16,5,19,124,2541,7,33486,15513,2,1151,3,38,1,213,18,23,0,35730^21907^27543^23707^21560,1460^1619^1189^1802^1151,309^257^152^181^312,24107,1218,173,2.02206E+11,173^25^199^26^65,9,17
20368,0,200204,7,3,16,120,4,16,5,19,124,2541,7,28390,21660,10,1619,4,16,1,257,49,17,10,35730^21907^27543^23707^21560,1460^1619^1189^1802^1151,309^257^152^181^312,24107,1218,173,2.02206E+11,173^25^199^26^65,9,17
20370,0,200204,7,3,16,120,4,16,5,19,124,1710,7,33486,15513,2,1151,3,17,1,213,18,23,0,35730^21907^27543^23707^21560,1460^1619^1189^1802^1151,309^257^152^181^312,24107,1218,173,2.02206E+11,173^25^199^26^65,9,17
20372,0,200204,7,3,16,120,4,16,5,19,124,2541,7,16892,11874,10,1619,4,16,1,257,49,17,10,35730^21907^27543^23707^21560,1460^1619^1189^1802^1151,309^257^152^181^312,24107,1218,173,2.02206E+11,173^25^199^26^65,9,17
20374,0,200204,7,3,16,120,4,16,5,19,124,2541,7,33486,15513,2,1151,3,38,1,213,18,23,0,35730^21907^27543^23707^21560,1460^1619^1189^1802^1151,309^257^152^181^312,24107,1218,173,2.02206E+11,173^25^199^26^65,9,17
20377,0,200204,7,3,16,120,4,16,5,19,124,2117,7,13884,13884,8,1482,4,35,1,257,49,17,10,35730^21907^27543^23707^21560,1460^1619^1189^1802^1151,309^257^152^181^312,24107,1218,173,2.02206E+11,173^25^199^26^65,9,17
20379,0,200204,7,3,16,120,4,16,5,19,124,2541,7,15314,17981,10,1482,4,16,1,257,49,17,10,35730^21907^27543^23707^21560,1460^1619^1189^1802^1151,309^257^152^181^312,24107,1218,173,2.02206E+11,173^25^199^26^65,9,17
20381,1,200204,7,3,16,120,4,16,5,19,124,2541,7,33486,15513,2,1151,3,38,1,213,18,23,0,35730^21907^27543^23707^21560,1460^1619^1189^1802^1151,309^257^152^181^312,24107,1218,173,2.02206E+11,173^25^199^26^65,9,17
20234,0,200204,7,3,16,120,4,16,5,19,124,2541,7,29211,12555,10,1036,4,16,1,312,43,18,10,35730^21907^27543^23707^21560,1460^1619^1189^1802^1151,309^257^152^181^312,24107,1218,173,2.02206E+11,173^25^199^26^65,9,17
20384,0,200204,7,3,16,120,4,16,5,19,124,2541,7,33486,15513,2,1151,3,38,1,213,18,23,0,35730^21907^27543^23707^21560,1460^1619^1189^1802^1151,309^257^152^181^312,24107,1218,173,2.02206E+11,173^25^199^26^65,9,17
20385,0,200204,7,3,16,120,4,16,5,19,124,2117,7,33486,15513,2,1151,3,47,1,213,18,23,0,35730^21907^27543^23707^21560,1460^1619^1189^1802^1151,309^257^152^181^312,24107,1218,173,2.02206E+11,173^25^199^26^65,9,17
20387,0,200204,7,3,16,120,4,16,5,19,124,2117,7,25858,17084,8,1482,4,35,1,257,49,17,10,35730^21907^27543^23707^21560,1460^1619^1189^1802^1151,309^257^152^181^312,24107,1218,173,2.02206E+11,173^25^199^26^65,9,17
20389,0,200204,7,3,16,120,4,16,5,19,124,2541,7,28390,21660,10,1619,4,16,1,257,49,17,10,35730^21907^27543^23707^21560,1460^1619^1189^1802^1151,309^257^152^181^312,24107,1218,173,2.02206E+11,173^25^199^26^65,9,17
20391,0,200204,7,3,16,120,4,16,5,19,124,2541,7,11508,15916,2,1913,3,38,1,213,18,23,0,35730^21907^27543^23707^21560,1460^1619^1189^1802^1151,309^257^152^181^312,24107,1218,173,2.02206E+11,173^25^199^26^65,9,17
20393,0,200204,7,3,16,120,4,16,5,19,124,2541,7,11508,15916,2,1913,3,38,1,213,18,23,0,35730^21907^27543^23707^21560,1460^1619^1189^1802^1151,309^257^152^181^312,24107,1218,173,2.02206E+11,173^25^199^26^65,9,17
20396,0,200204,7,3,16,120,4,16,5,19,124,2541,7,11508,15916,2,1913,3,38,1,213,18,23,0,35730^21907^27543^23707^21560,1460^1619^1189^1802^1151,309^257^152^181^312,24107,1218,173,2.02206E+11,173^25^199^26^65,9,17
20136,0,200204,7,3,16,120,4,16,5,19,124,2541,7,34975,15769,10,1562,4,16,1,152,49,17,10,35730^21907^27543^23707^21560,1460^1619^1189^1802^1151,309^257^152^181^312,24107,1218,173,2.02206E+11,173^25^199^26^65,9,17
20134,0,200204,7,3,16,120,4,16,5,19,124,2541,7,34975,15769,10,1562,4,16,1,152,49,17,10,35730^21907^27543^23707^21560,1460^1619^1189^1802^1151,309^257^152^181^312,24107,1218,173,2.02206E+11,173^25^199^26^65,9,17
20398,0,200204,7,3,16,120,4,16,5,19,124,2541,7,11508,15916,2,1913,3,38,1,213,18,23,0,35730^21907^27543^23707^21560,1460^1619^1189^1802^1151,309^257^152^181^312,24107,1218,173,2.02206E+11,173^25^199^26^65,9,17
20400,0,200204,7,3,16,120,4,16,5,19,124,2117,7,25329,16565,2,1913,3,40,1,213,18,23,0,35730^21907^27543^23707^21560,1460^1619^1189^1802^1151,309^257^152^181^312,24107,1218,173,2.02206E+11,173^25^199^26^65,9,17
20402,0,200204,7,3,16,120,4,16,5,19,124,2541,7,25329,16565,2,1913,3,38,1,213,18,23,0,35730^21907^27543^23707^21560,1460^1619^1189^1802^1151,309^257^152^181^312,24107,1218,173,2.02206E+11,173^25^199^26^65,9,17
20404,0,200204,7,3,16,120,4,16,5,19,124,2117,7,25329,16565,2,1913,3,47,1,213,18,23,0,35730^21907^27543^23707^21560,1460^1619^1189^1802^1151,309^257^152^181^312,24107,1218,173,2.02206E+11,173^25^199^26^65,9,17
20285,0,200204,7,3,16,120,4,16,5,19,124,2541,7,32368,23474,8,1611,4,38,1,372,20,13,10,35730^21907^27543^23707^21560,1460^1619^1189^1802^1151,309^257^152^181^312,24107,1218,173,2.02206E+11,173^25^199^26^65,9,17
20287,0,200204,7,3,16,120,4,16,5,19,124,2541,7,27313,21739,8,1146,4,38,1,372,20,23,0,35730^21907^27543^23707^21560,1460^1619^1189^1802^1151,309^257^152^181^312,24107,1218,173,2.02206E+11,173^25^199^26^65,9,17
20289,0,200204,7,3,16,120,4,16,5,19,124,2541,7,35909,16327,8,1392,4,38,1,321,43,18,10,35730^21907^27543^23707^21560,1460^1619^1189^1802^1151,309^257^152^181^312,24107,1218,173,2.02206E+11,173^25^199^26^65,9,17
20132,0,200204,7,3,16,120,4,16,5,19,124,2541,7,34975,15769,10,1562,4,16,1,152,49,17,10,35730^21907^27543^23707^21560,1460^1619^1189^1802^1151,309^257^152^181^312,24107,1218,173,2.02206E+11,173^25^199^26^65,9,17
20297,0,200204,7,3,16,120,4,16,5,19,124,2541,7,34510,13187,8,1392,4,65,1,321,43,18,10,35730^21907^27543^23707^21560,1460^1619^1189^1802^1151,309^257^152^181^312,24107,1218,173,2.02206E+11,173^25^199^26^65,9,17
20407,0,200204,7,3,16,120,4,16,5,19,124,2541,7,24481,16543,2,1151,3,38,1,213,18,23,0,35730^21907^27543^23707^21560,1460^1619^1189^1802^1151,309^257^152^181^312,24107,1218,173,2.02206E+11,173^25^199^26^65,9,17
20408,0,200204,7,3,16,120,4,16,5,19,124,2541,7,33475,22439,2,1913,3,38,1,213,18,23,0,35730^21907^27543^23707^21560,1460^1619^1189^1802^1151,309^257^152^181^312,24107,1218,173,2.02206E+11,173^25^199^26^65,9,17
20410,0,200204,7,3,16,120,4,16,5,19,124,2541,7,33475,22439,2,1913,3,38,1,213,18,23,0,35730^21907^27543^23707^21560,1460^1619^1189^1802^1151,309^257^152^181^312,24107,1218,173,2.02206E+11,173^25^199^26^65,9,17
20412,0,200204,7,3,16,120,4,16,5,19,124,2541,7,33475,22439,2,1913,3,38,1,213,18,23,0,35730^21907^27543^23707^21560,1460^1619^1189^1802^1151,309^257^152^181^312,24107,1218,173,2.02206E+11,173^25^199^26^65,9,17
20414,0,200204,7,3,16,120,4,16,5,19,124,2541,7,24372,16598,8,1314,5,65,1,246,47,14,10,35730^21907^27543^23707^21560,1460^1619^1189^1802^1151,309^257^152^181^312,24107,1218,173,2.02206E+11,173^25^199^26^65,9,17
20168,0,200204,7,3,16,120,4,16,5,19,124,2541,7,34975,15769,10,1562,4,16,1,152,49,17,10,35730^21907^27543^23707^21560,1460^1619^1189^1802^1151,309^257^152^181^312,24107,1218,173,2.02206E+11,173^25^199^26^65,9,17
20171,0,200204,7,3,16,120,4,16,5,19,124,2541,7,34975,15769,10,1562,4,16,1,152,49,17,10,35730^21907^27543^23707^21560,1460^1619^1189^1802^1151,309^257^152^181^312,24107,1218,173,2.02206E+11,173^25^199^26^65,9,17
20299,0,200204,7,3,16,120,4,16,5,19,124,2541,7,34510,13187,8,1392,4,65,1,321,43,18,10,35730^21907^27543^23707^21560,1460^1619^1189^1802^1151,309^257^152^181^312,24107,1218,173,2.02206E+11,173^25^199^26^65,9,17
20301,0,200204,7,3,16,120,4,16,5,19,124,1710,7,29695,14172,8,1392,4,12,1,321,43,18,10,35730^21907^27543^23707^21560,1460^1619^1189^1802^1151,309^257^152^181^312,24107,1218,173,2.02206E+11,173^25^199^26^65,9,17
20303,0,200204,7,3,16,120,4,16,5,19,124,2541,7,34510,13187,8,1392,4,65,1,321,43,18,10,35730^21907^27543^23707^21560,1460^1619^1189^1802^1151,309^257^152^181^312,24107,1218,173,2.02206E+11,173^25^199^26^65,9,17
20305,0,200204,7,3,16,120,4,16,5,19,124,2541,7,28390,21660,10,1619,4,16,1,257,49,17,10,35730^21907^27543^23707^21560,1460^1619^1189^1802^1151,309^257^152^181^312,24107,1218,173,2.02206E+11,173^25^199^26^65,9,17
20172,0,200204,7,3,16,120,4,16,5,19,124,2541,7,34975,15769,10,1562,4,16,1,152,49,17,10,35730^21907^27543^23707^21560,1460^1619^1189^1802^1151,309^257^152^181^312,24107,1218,173,2.02206E+11,173^25^199^26^65,9,17
20307,0,200204,7,3,16,120,4,16,5,19,124,2541,7,28390,21660,10,1619,4,16,1,257,49,17,10,35730^21907^27543^23707^21560,1460^1619^1189^1802^1151,309^257^152^181^312,24107,1218,173,2.02206E+11,173^25^199^26^65,9,17
20309,0,200204,7,3,16,120,4,16,5,19,124,2117,7,22099,10902,8,1482,4,35,1,257,49,17,10,35730^21907^27543^23707^21560,1460^1619^1189^1802^1151,309^257^152^181^312,24107,1218,173,2.02206E+11,173^25^199^26^65,9,17
20311,0,200204,7,3,16,120,4,16,5,19,124,2541,7,16723,16725,10,1619,4,16,1,257,49,17,10,35730^21907^27543^23707^21560,1460^1619^1189^1802^1151,309^257^152^181^312,24107,1218,173,2.02206E+11,173^25^199^26^65,9,17
20313,0,200204,7,3,16,120,4,16,5,19,124,2541,7,16892,11874,10,1619,4,16,1,257,49,17,10,35730^21907^27543^23707^21560,1460^1619^1189^1802^1151,309^257^152^181^312,24107,1218,173,2.02206E+11,173^25^199^26^65,9,17
20173,0,200204,7,3,16,120,4,16,5,19,124,2541,7,34975,15769,10,1562,4,16,1,152,49,17,10,35730^21907^27543^23707^21560,1460^1619^1189^1802^1151,309^257^152^181^312,24107,1218,173,2.02206E+11,173^25^199^26^65,9,17
20175,0,200204,7,3,16,120,4,16,5,19,124,2541,7,34975,15769,10,1562,4,16,1,152,49,17,10,35730^21907^27543^23707^21560,1460^1619^1189^1802^1151,309^257^152^181^312,24107,1218,173,2.02206E+11,173^25^199^26^65,9,17
20177,0,200204,7,3,16,120,4,16,5,19,124,2117,7,18009,14666,8,1189,4,58,1,152,49,17,10,35730^21907^27543^23707^21560,1460^1619^1189^1802^1151,309^257^152^181^312,24107,1218,173,2.02206E+11,173^25^199^26^65,9,17
20179,0,200204,7,3,16,120,4,16,5,19,124,2541,7,34975,15769,10,1562,4,16,1,152,49,17,10,35730^21907^27543^23707^21560,1460^1619^1189^1802^1151,309^257^152^181^312,24107,1218,173,2.02206E+11,173^25^199^26^65,9,17
20181,0,200204,7,3,16,120,4,16,5,19,124,2541,7,31996,10724,10,1403,4,16,1,174,16,18,10,35730^21907^27543^23707^21560,1460^1619^1189^1802^1151,309^257^152^181^312,24107,1218,173,2.02206E+11,173^25^199^26^65,9,17
20182,0,200204,7,3,16,120,4,16,5,19,124,2541,7,34975,15769,10,1562,4,16,1,152,49,17,10,35730^21907^27543^23707^21560,1460^1619^1189^1802^1151,309^257^152^181^312,24107,1218,173,2.02206E+11,173^25^199^26^65,9,17
20184,0,200204,7,3,16,120,4,16,5,19,124,2541,7,22995,10053,8,1542,4,38,1,152,49,17,10,35730^21907^27543^23707^21560,1460^1619^1189^1802^1151,309^257^152^181^312,24107,1218,173,2.02206E+11,173^25^199^26^65,9,17
20186,0,200204,7,3,16,120,4,16,5,19,124,2541,7,31996,10724,10,1403,4,16,1,174,16,18,10,35730^21907^27543^23707^21560,1460^1619^1189^1802^1151,309^257^152^181^312,24107,1218,173,2.02206E+11,173^25^199^26^65,9,17
20188,0,200204,7,3,16,120,4,16,5,19,124,1710,7,12092,16444,8,1189,4,12,1,152,49,17,10,35730^21907^27543^23707^21560,1460^1619^1189^1802^1151,309^257^152^181^312,24107,1218,173,2.02206E+11,173^25^199^26^65,9,17
20190,0,200204,7,3,16,120,4,16,5,19,124,2117,7,12092,16444,8,1189,4,58,1,152,49,17,10,35730^21907^27543^23707^21560,1460^1619^1189^1802^1151,309^257^152^181^312,24107,1218,173,2.02206E+11,173^25^199^26^65,9,17
20193,0,200204,7,3,16,120,4,16,5,19,124,2541,7,32277,22747,8,1189,4,38,1,152,49,17,10,35730^21907^27543^23707^21560,1460^1619^1189^1802^1151,309^257^152^181^312,24107,1218,173,2.02206E+11,173^25^199^26^65,9,17
20195,0,200204,7,3,16,120,4,16,5,19,124,2541,7,32277,22747,8,1189,4,38,1,152,49,17,10,35730^21907^27543^23707^21560,1460^1619^1189^1802^1151,309^257^152^181^312,24107,1218,173,2.02206E+11,173^25^199^26^65,9,17
20197,0,200204,7,3,16,120,4,16,5,19,124,2541,7,32277,22747,8,1189,4,38,1,152,49,17,10,35730^21907^27543^23707^21560,1460^1619^1189^1802^1151,309^257^152^181^312,24107,1218,173,2.02206E+11,173^25^199^26^65,9,17
20199,0,200204,7,3,16,120,4,16,5,19,124,1710,7,22995,10053,8,1542,4,17,1,152,49,17,10,35730^21907^27543^23707^21560,1460^1619^1189^1802^1151,309^257^152^181^312,24107,1218,173,2.02206E+11,173^25^199^26^65,9,17
20201,0,200204,7,3,16,120,4,16,5,19,124,2541,7,29211,12555,10,1036,4,16,1,312,43,18,10,35730^21907^27543^23707^21560,1460^1619^1189^1802^1151,309^257^152^181^312,24107,1218,173,2.02206E+11,173^25^199^26^65,9,17
20202,0,200204,7,3,16,120,4,16,5,19,124,2541,7,29211,12555,10,1036,4,16,1,312,43,18,10,35730^21907^27543^23707^21560,1460^1619^1189^1802^1151,309^257^152^181^312,24107,1218,173,2.02206E+11,173^25^199^26^65,9,17
20204,0,200204,7,3,16,120,4,16,5,19,124,2541,7,17020,17973,8,1036,4,38,1,312,43,18,10,35730^21907^27543^23707^21560,1460^1619^1189^1802^1151,309^257^152^181^312,24107,1218,173,2.02206E+11,173^25^199^26^65,9,17
20206,0,200204,7,3,16,120,4,16,5,19,124,2541,7,29211,12555,10,1036,4,16,1,312,43,18,10,35730^21907^27543^23707^21560,1460^1619^1189^1802^1151,309^257^152^181^312,24107,1218,173,2.02206E+11,173^25^199^26^65,9,17
20208,0,200204,7,3,16,120,4,16,5,19,124,2541,7,29211,12555,10,1036,4,16,1,312,43,18,10,35730^21907^27543^23707^21560,1460^1619^1189^1802^1151,309^257^152^181^312,24107,1218,173,2.02206E+11,173^25^199^26^65,9,17
20293,0,200204,7,3,16,120,4,16,5,19,124,2541,7,24436,15664,8,1392,4,38,1,321,43,18,10,35730^21907^27543^23707^21560,1460^1619^1189^1802^1151,309^257^152^181^312,24107,1218,173,2.02206E+11,173^25^199^26^65,9,17
20314,0,200204,7,3,16,120,4,16,5,19,124,2541,7,15314,17981,10,1482,4,16,1,257,49,17,10,35730^21907^27543^23707^21560,1460^1619^1189^1802^1151,309^257^152^181^312,24107,1218,173,2.02206E+11,173^25^199^26^65,9,17
20316,0,200204,7,3,16,120,4,16,5,19,124,2541,7,16892,11874,10,1619,4,16,1,257,49,17,10,35730^21907^27543^23707^21560,1460^1619^1189^1802^1151,309^257^152^181^312,24107,1218,173,2.02206E+11,173^25^199^26^65,9,17
20210,0,200204,7,3,16,120,4,16,5,19,124,2541,7,29211,12555,10,1036,4,16,1,312,43,18,10,35730^21907^27543^23707^21560,1460^1619^1189^1802^1151,309^257^152^181^312,24107,1218,173,2.02206E+11,173^25^199^26^65,9,17
20212,0,200204,7,3,16,120,4,16,5,19,124,2117,7,17020,17973,8,1036,4,66,1,312,43,18,10,35730^21907^27543^23707^21560,1460^1619^1189^1802^1151,309^257^152^181^312,24107,1218,173,2.02206E+11,173^25^199^26^65,9,17
20214,0,200204,7,3,16,120,4,16,5,19,124,2541,7,29211,12555,10,1036,4,16,1,312,43,18,10,35730^21907^27543^23707^21560,1460^1619^1189^1802^1151,309^257^152^181^312,24107,1218,173,2.02206E+11,173^25^199^26^65,9,17
20215,0,200204,7,3,16,120,4,16,5,19,124,2541,7,29211,12555,10,1036,4,16,1,312,43,18,10,35730^21907^27543^23707^21560,1460^1619^1189^1802^1151,309^257^152^181^312,24107,1218,173,2.02206E+11,173^25^199^26^65,9,17
20317,0,200204,7,3,16,120,4,16,5,19,124,2541,7,28390,21660,10,1619,4,16,1,257,49,17,10,35730^21907^27543^23707^21560,1460^1619^1189^1802^1151,309^257^152^181^312,24107,1218,173,2.02206E+11,173^25^199^26^65,9,17
20319,0,200204,7,3,16,120,4,16,5,19,124,1710,7,26118,14638,7,1061,3,14,1,213,18,23,0,35730^21907^27543^23707^21560,1460^1619^1189^1802^1151,309^257^152^181^312,24107,1218,173,2.02206E+11,173^25^199^26^65,9,17
20321,0,200204,7,3,16,120,4,16,5,19,124,1710,7,25101,10874,5,1913,3,12,1,213,18,23,0,35730^21907^27543^23707^21560,1460^1619^1189^1802^1151,309^257^152^181^312,24107,1218,173,2.02206E+11,173^25^199^26^65,9,17
20323,0,200204,7,3,16,120,4,16,5,19,124,2117,7,24542,11263,5,1913,3,40,1,213,18,23,0,35730^21907^27543^23707^21560,1460^1619^1189^1802^1151,309^257^152^181^312,24107,1218,173,2.02206E+11,173^25^199^26^65,9,17
20325,0,200204,7,3,16,120,4,16,5,19,124,2541,7,16723,16725,10,1619,4,16,1,257,49,17,10,35730^21907^27543^23707^21560,1460^1619^1189^1802^1151,309^257^152^181^312,24107,1218,173,2.02206E+11,173^25^199^26^65,9,17
20327,0,200204,7,3,16,120,4,16,5,19,124,2541,7,32971,13486,10,1220,4,16,1,280,49,17,10,35730^21907^27543^23707^21560,1460^1619^1189^1802^1151,309^257^152^181^312,24107,1218,173,2.02206E+11,173^25^199^26^65,9,17
20217,0,200204,7,3,16,120,4,16,5,19,124,2541,7,29211,12555,10,1036,4,16,1,312,43,18,10,35730^21907^27543^23707^21560,1460^1619^1189^1802^1151,309^257^152^181^312,24107,1218,173,2.02206E+11,173^25^199^26^65,9,17
20219,0,200204,7,3,16,120,4,16,5,19,124,2541,7,29211,12555,10,1036,4,16,1,312,43,18,10,35730^21907^27543^23707^21560,1460^1619^1189^1802^1151,309^257^152^181^312,24107,1218,173,2.02206E+11,173^25^199^26^65,9,17
20221,0,200204,7,3,16,120,4,16,5,19,124,2541,7,29211,12555,10,1036,4,16,1,312,43,18,10,35730^21907^27543^23707^21560,1460^1619^1189^1802^1151,309^257^152^181^312,24107,1218,173,2.02206E+11,173^25^199^26^65,9,17
20462,0,200204,7,3,16,120,4,16,5,19,124,1710,7,31777,10491,10,1060,4,14,1,344,20,13,10,35730^21907^27543^23707^21560,1460^1619^1189^1802^1151,309^257^152^181^312,24107,1218,173,2.02206E+11,173^25^199^26^65,9,17
20464,0,200204,7,3,16,120,4,16,5,19,124,2541,7,14519,15706,10,1635,4,16,1,344,20,13,10,35730^21907^27543^23707^21560,1460^1619^1189^1802^1151,309^257^152^181^312,24107,1218,173,2.02206E+11,173^25^199^26^65,9,17
20466,0,200204,7,3,16,120,4,16,5,19,124,1710,7,21715,10740,10,1060,4,30,1,344,20,13,10,35730^21907^27543^23707^21560,1460^1619^1189^1802^1151,309^257^152^181^312,24107,1218,173,2.02206E+11,173^25^199^26^65,9,17
20224,0,200204,7,3,16,120,4,16,5,19,124,2541,7,28768,16717,8,1036,4,38,1,312,43,18,10,35730^21907^27543^23707^21560,1460^1619^1189^1802^1151,309^257^152^181^312,24107,1218,173,2.02206E+11,173^25^199^26^65,9,17
20469,0,200204,7,3,16,120,4,16,5,19,124,1710,7,21715,10740,10,1060,4,14,1,344,20,13,10,35730^21907^27543^23707^21560,1460^1619^1189^1802^1151,309^257^152^181^312,24107,1218,173,2.02206E+11,173^25^199^26^65,9,17
20470,0,200204,7,3,16,120,4,16,5,19,124,1710,7,31777,10491,10,1060,4,30,1,344,20,13,10,35730^21907^27543^23707^21560,1460^1619^1189^1802^1151,309^257^152^181^312,24107,1218,173,2.02206E+11,173^25^199^26^65,9,17
20472,0,200204,7,3,16,120,4,16,5,19,124,1710,7,31777,10491,10,1060,4,30,1,344,20,13,10,35730^21907^27543^23707^21560,1460^1619^1189^1802^1151,309^257^152^181^312,24107,1218,173,2.02206E+11,173^25^199^26^65,9,17
20474,0,200204,7,3,16,120,4,16,5,19,124,2541,7,31952,12547,10,1635,4,16,1,344,20,13,10,35730^21907^27543^23707^21560,1460^1619^1189^1802^1151,309^257^152^181^312,24107,1218,173,2.02206E+11,173^25^199^26^65,9,17
20476,0,200204,7,3,16,120,4,16,5,19,124,2541,7,31952,12547,10,1635,4,16,1,344,20,13,10,35730^21907^27543^23707^21560,1460^1619^1189^1802^1151,309^257^152^181^312,24107,1218,173,2.02206E+11,173^25^199^26^65,9,17
20478,0,200204,7,3,16,120,4,16,5,19,124,2541,7,31952,12547,10,1635,4,16,1,344,20,13,10,35730^21907^27543^23707^21560,1460^1619^1189^1802^1151,309^257^152^181^312,24107,1218,173,2.02206E+11,173^25^199^26^65,9,17
20481,0,200204,7,3,16,120,4,16,5,19,124,2541,7,31952,12547,10,1635,4,16,1,344,20,13,10,35730^21907^27543^23707^21560,1460^1619^1189^1802^1151,309^257^152^181^312,24107,1218,173,2.02206E+11,173^25^199^26^65,9,17
20483,0,200204,7,3,16,120,4,16,5,19,124,2541,7,31952,12547,10,1635,4,16,1,344,20,13,10,35730^21907^27543^23707^21560,1460^1619^1189^1802^1151,309^257^152^181^312,24107,1218,173,2.02206E+11,173^25^199^26^65,9,17
20485,0,200204,7,3,16,120,4,16,5,19,124,2541,7,31952,12547,10,1635,4,16,1,344,20,13,10,35730^21907^27543^23707^21560,1460^1619^1189^1802^1151,309^257^152^181^312,24107,1218,173,2.02206E+11,173^25^199^26^65,9,17
20487,0,200204,7,3,16,120,4,16,5,19,124,1710,7,13141,18589,10,1060,4,30,1,344,20,13,10,35730^21907^27543^23707^21560,1460^1619^1189^1802^1151,309^257^152^181^312,24107,1218,173,2.02206E+11,173^25^199^26^65,9,17
20489,0,200204,7,3,16,120,4,16,5,19,124,1710,7,35558,11117,8,1532,4,17,1,168,43,18,10,35730^21907^27543^23707^21560,1460^1619^1189^1802^1151,309^257^152^181^312,24107,1218,173,2.02206E+11,173^25^199^26^65,9,17
20490,0,200204,7,3,16,120,4,16,5,19,124,1710,7,35558,11117,8,1532,4,12,1,168,43,18,10,35730^21907^27543^23707^21560,1460^1619^1189^1802^1151,309^257^152^181^312,24107,1218,173,2.02206E+11,173^25^199^26^65,9,17
20226,0,200204,7,3,16,120,4,16,5,19,124,2541,7,29211,12555,10,1036,4,16,1,312,43,18,10,35730^21907^27543^23707^21560,1460^1619^1189^1802^1151,309^257^152^181^312,24107,1218,173,2.02206E+11,173^25^199^26^65,9,17
20491,0,200204,7,3,16,120,4,16,5,19,124,1710,7,35558,11117,8,1532,4,17,1,168,43,18,10,35730^21907^27543^23707^21560,1460^1619^1189^1802^1151,309^257^152^181^312,24107,1218,173,2.02206E+11,173^25^199^26^65,9,17
